-10.549136828631163;-9.854075126349926;0
-27.008350659161806;6.4826977252960205;1
-20.433975663036108;-17.497683651745319;0
-8.1405817903578281;7.4582516402006149;1
-26.288201790302992;9.7236758843064308;1
-14.764075595885515;9.5153091847896576;1
-29.00409197434783;-23.325361050665379;0
-3.7636930681765079;-8.1829407066106796;0
-16.113632451742887;-22.793647758662701;0
-2.826602328568697;-21.366192400455475;0
-5.8363704942166805;-3.6218466237187386;0
6.4083073101937771;-3.0056563764810562;0
-0.89289097115397453;-16.773874424397945;0
-10.189613718539476;-28.240817040205002;0
-8.3339179120957851;-17.171472646296024;0
-19.423439297825098;-3.1343155354261398;1
-21.635041069239378;-3.5819027945399284;1
-8.8399566896259785;1.4950424432754517;1
-1.3070674799382687;-21.708766706287861;0
-8.9415805973112583;9.9111538380384445;1
9.7280019707977772;-1.7359518632292747;0
4.2111077718436718;-26.278639584779739;0
-0.25462901219725609;-21.574701704084873;0
-0.24380335584282875;-24.690934047102928;0
-5.4397786967456341;-7.0638109371066093;0
-10.103345382958651;-18.8117715716362;0
0.35486111417412758;-20.372945852577686;0
8.6259165965020657;-15.970272794365883;0
-13.259751480072737;-27.859089635312557;0
-14.937155265361071;-7.8903947770595551;0
-6.1981100402772427;-18.626112677156925;0
-14.8539356328547;-15.070813819766045;0
-13.119886349886656;-5.0374678894877434;0
-4.5623250491917133;-26.24293327331543;0
-17.165281977504492;-16.432011015713215;0
2.786336001008749;5.8429836481809616;1
-8.4560048393905163;-17.292945943772793;0
-16.400271970778704;-28.946443945169449;0
-23.611870761960745;-21.11989501863718;0
-3.5236115194857121;9.6799025684595108;1
-22.533030044287443;-11.254094354808331;0
-8.0530773289501667;-19.832866489887238;0
1.3021809794008732;-19.906714148819447;0
-26.925410274416208;-14.484281912446022;0
-19.226236622780561;-16.640303991734982;0
0.66526351496577263;-22.895273417234421;0
9.0409540571272373;2.4466368183493614;0
-3.1632314063608646;-5.3130524605512619;0
-8.8025007955729961;-6.4180360361933708;0
0.6975911371409893;-18.694120049476624;0
-2.5886972807347775;0.97906779497861862;1
-10.115035120397806;-28.115399554371834;0
-18.701550345867872;-1.9570719823241234;1
1.7123320512473583;-5.7634945213794708;0
-12.718395348638296;2.8730433806777;1
-12.323820684105158;1.2479285150766373;1
-9.3172146193683147;-23.186763636767864;0
-24.927751291543245;-27.017367780208588;0
-25.699489023536444;-5.2016671374440193;1
9.4711235724389553;-12.541824355721474;0
-14.778674524277449;-3.7522831186652184;1
-28.196810502558947;-1.155843585729599;1
-24.384303744882345;5.2557602152228355;1
-16.197029743343592;1.8323279172182083;1
-28.731712531298399;8.8291271403431892;1
-24.437161255627871;0.92859148979187012;1
-28.407391514629126;-18.07904589921236;0
8.9461029134690762;-16.583136394619942;0
4.8800373263657093;8.0119043961167336;1
-29.390533287078142;-5.2551819384098053;1
-17.46678089722991;-16.011902131140232;0
-11.615133974701166;-4.9184968322515488;0
-23.966160546988249;-21.93408440798521;0
-15.229320395737886;-4.2031660676002502;1
0.3947729803621769;9.5136795565485954;1
1.2823150120675564;-5.3870407491922379;0
7.8466066904366016;-1.0797926411032677;0
-12.587830442935228;8.1775040924549103;1
-24.49146157130599;-22.239758111536503;0
7.9489662311971188;0.80868668854236603;0
-9.2063496820628643;-13.993243984878063;0
2.4064646475017071;8.1623107194900513;1
-21.701442804187536;-13.459867723286152;0
-29.688453022390604;-25.429367497563362;0
-28.072569947689772;-14.895782433450222;0
-3.8983211107552052;2.8031031787395477;1
-23.999605532735586;4.5592528209090233;1
-12.618254516273737;-25.001014098525047;0
-0.90369595214724541;-17.818322293460369;0
-19.70973776653409;3.5218480229377747;1
-15.620111133903265;-1.2391896918416023;1
5.724960919469595;-9.5140717178583145;0
-19.836721103638411;-11.757598184049129;0
-29.822249431163073;-5.2956210076808929;1
-5.5480975471436977;-23.330933786928654;0
-15.070946607738733;4.8093832284212112;1
-2.6484842784702778;-22.70585298538208;0
-5.8009292744100094;-16.266913302242756;0
-1.9269060529768467;-21.773233488202095;0
