-1.817890696330619;1
1.86316527034304;1
-2.278170794729837;1
-3.358208587740302;1
0.7040310300638033;1
-3.405591990916212;1
-2.3778832009580784;1
-3.541906914526552;1
-3.2242793011730524;1
-0.4987279317487858;1
-1.4444464959237049;1
1.0923767227829604;1
-0.0927009057622632;1
-2.2477322020662616;1
1.8394480436377059;1
-2.386360112482115;1
-1.6508350362905704;1
-3.7482461928767545;1
-1.248089599383737;1
0.8332609129209132;1
3.7068701150830012;0
3.153618340155792;0
3.916873305649257;0
3.1606390691982993;0
3.0990986593650467;0
4.427318847425373;0
3.514699432264726;0
3.273627743104297;0
3.744388565260711;0
4.0717265643146;0
3.514017635348362;0
3.285008246136213;0
4.203942432806621;0
3.735771111065473;0
3.1011297989822557;0
3.2158421253010094;0
3.0499221136562644;0
3.458131092423125;0
4.420964872203084;0
4.948987654414908;0
6.1053274796896755;1
6.951413501538225;1
5.817769128199819;1
9.447530699563528;1
5.6294990528160085;1
8.938254480805663;1
6.704713432926614;1
7.56332358787677;1
7.114568973728035;1
6.058893043446226;1
5.50019148333649;1
6.542294661325814;1
5.5135233029675454;1
8.112745078423188;1
5.635410405361796;1
6.670389927001458;1
7.731391798855878;1
6.587956334708263;1
7.68668885632731;1
7.323101949823486;1
